provincia,sector,promovidos_8,promovidos_9,promovidos_10,promovidos_11,promovidos_12,promovidos_1314,nopromo_8,nopromo_9,nopromo_10,nopromo_11,nopromo_12,nopromo_1314,secundaria_egresados
La Pampa,Estatal,12,11,10,11,5,0,0,0,0,0,1,0,5
La Pampa,Estatal,72,81,61,57,63,5,1,1,0,2,0,3,118
La Pampa,Privado,66,67,53,70,43,0,0,0,0,0,12,0,57
La Pampa,Privado,379,352,289,284,285,8,5,4,1,1,90,0,385
La Pampa,Estatal,31,46,25,26,41,0,0,3,0,0,6,0,45
La Pampa,Estatal,7,17,11,9,9,1,0,0,0,0,8,2,16
La Pampa,Estatal,47,34,21,16,12,5,0,1,0,1,4,5,18
La Pampa,Estatal,46,36,20,38,26,0,0,0,0,0,0,8,37
La Pampa,Estatal,27,36,26,15,11,0,0,0,0,0,5,0,11
La Pampa,Estatal,440,310,253,231,231,20,1,0,0,0,132,40,371
La Pampa,Privado,115,122,95,105,114,0,20,16,14,15,29,0,149
La Pampa,Estatal,26,18,15,24,9,0,1,0,1,1,1,0,10
La Pampa,Estatal,78,59,34,40,57,12,19,8,9,0,31,9,86
La Pampa,Estatal,16,7,10,14,14,0,0,0,0,0,0,0,18
La Pampa,Estatal,28,25,30,20,12,0,0,0,0,0,0,0,26
La Pampa,Estatal,35,16,10,8,12,0,0,0,0,0,0,0,13
La Pampa,Estatal,57,44,46,37,23,0,0,0,0,0,7,0,95
La Pampa,Estatal,12,20,9,11,12,0,0,0,0,0,5,0,15
La Pampa,Estatal,88,67,76,76,66,6,0,0,0,0,44,11,93
La Pampa,Estatal,69,56,43,57,55,0,0,0,0,0,0,0,102
La Pampa,Estatal,8,8,5,7,12,0,0,0,0,0,1,0,16
La Pampa,Estatal,22,20,17,23,14,0,0,0,0,0,0,0,21
La Pampa,Estatal,122,110,95,83,69,19,0,0,0,0,26,12,118
La Rioja,Estatal,36,28,19,8,12,0,0,0,0,0,0,0,21
La Rioja,Estatal,82,106,82,85,76,9,57,11,8,11,11,9,104
La Rioja,Estatal,55,52,30,30,24,7,0,0,0,0,3,0,17
La Rioja,Estatal,2570,2683,2972,2204,1960,214,205,164,195,112,300,85,2045
La Rioja,Privado,609,631,575,564,427,0,0,2,2,2,35,0,484
La Rioja,Estatal,46,61,38,47,39,7,0,0,0,1,14,0,32
La Rioja,Estatal,14,13,0,0,0,0,0,0,0,0,0,0,0
La Rioja,Estatal,158,222,170,167,127,25,12,9,17,15,8,6,123
La Rioja,Estatal,101,88,116,110,87,47,0,0,0,0,0,0,119
La Rioja,Estatal,409,435,324,214,248,48,196,175,183,119,84,29,408
La Rioja,Estatal,16,17,31,31,26,0,0,1,0,0,0,0,26
La Rioja,Estatal,118,124,91,89,97,0,0,3,2,0,46,0,108
La Rioja,Estatal,15,19,15,13,11,16,0,0,0,0,0,0,16
La Rioja,Estatal,142,155,164,161,170,10,1,0,0,2,5,0,185
La Rioja,Privado,13,17,21,18,19,10,23,13,5,5,2,1,33
La Rioja,Privado,191,219,197,182,209,0,0,0,0,0,32,0,229
La Rioja,Estatal,47,48,46,58,32,6,30,28,13,2,21,19,35
La Rioja,Estatal,46,49,27,28,40,0,0,0,0,0,0,0,52
La Rioja,Estatal,42,36,20,34,32,0,0,0,0,0,0,0,32
La Rioja,Estatal,63,56,54,50,54,0,2,1,1,1,0,0,66
La Rioja,Estatal,40,39,34,33,37,0,8,9,14,7,7,0,44
La Rioja,Estatal,31,25,15,16,18,0,4,6,0,0,0,0,18
La Rioja,Estatal,55,42,56,65,36,29,0,0,0,0,0,0,45
La Rioja,Estatal,52,48,34,31,21,0,0,0,0,0,4,0,21
La Rioja,Estatal,56,52,40,25,38,0,0,0,0,0,1,0,38
La Rioja,Estatal,206,169,171,174,135,14,31,31,16,22,15,5,250
La Rioja,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
La Rioja,Estatal,40,39,47,45,50,11,0,0,0,0,0,0,51
Mendoza,Estatal,3007,2780,2443,2294,2146,396,6,0,0,2,406,19,2444
Mendoza,Privado,1291,1193,1159,1031,981,0,0,0,0,0,76,11,1249
Mendoza,Estatal,16,4,9,7,8,2,0,0,0,0,0,0,19
Mendoza,Privado,168,142,149,129,103,8,0,0,0,0,4,0,132
Mendoza,Privado,193,187,129,137,153,0,0,0,0,0,48,0,228
Mendoza,Estatal,31,34,28,20,19,7,0,0,0,0,11,6,16
Mendoza,Estatal,352,316,272,239,196,81,0,0,0,0,83,14,262
Mendoza,Privado,159,125,116,118,38,0,0,0,0,0,16,0,87
Mendoza,Estatal,882,636,446,420,369,59,0,0,0,0,145,4,522
Mendoza,Privado,587,536,593,495,668,0,0,0,0,0,112,0,826
Mendoza,Estatal,248,183,119,152,122,11,0,0,0,0,84,15,160
Mendoza,Estatal,1227,1040,745,591,422,57,0,0,0,0,307,57,714
Mendoza,Privado,77,79,76,77,44,0,0,0,0,0,0,0,92
Mendoza,Privado,734,702,655,559,519,0,0,0,0,0,155,0,696
Mendoza,Estatal,197,182,169,143,147,26,0,0,0,0,10,0,129
Mendoza,Estatal,385,392,269,258,281,100,0,0,0,0,24,26,262
Mendoza,Estatal,137,105,102,94,80,45,0,0,0,0,11,0,104
Mendoza,Estatal,1169,1000,879,670,535,99,0,0,0,0,322,22,658
Mendoza,Privado,113,101,82,82,73,0,0,0,0,0,13,0,110
Mendoza,Estatal,281,244,207,137,108,37,0,0,0,0,34,12,208
Mendoza,Estatal,202,184,190,151,119,0,0,0,0,0,59,0,147
Mendoza,Estatal,159,123,80,62,53,31,0,0,0,0,36,4,104
Mendoza,Estatal,951,771,686,494,433,64,0,0,0,0,194,25,536
Mendoza,Privado,328,333,300,279,259,0,0,0,0,0,76,0,305
Mendoza,Estatal,343,293,228,130,105,25,0,0,0,0,29,6,129
Mendoza,Estatal,1398,1260,977,821,760,141,0,0,0,0,271,105,911
Mendoza,Privado,462,489,438,415,318,53,0,0,0,0,72,0,397
Mendoza,Estatal,77,48,61,34,34,5,0,0,0,0,2,5,46
Mendoza,Estatal,224,171,118,111,71,34,0,0,0,0,59,39,105
Mendoza,Estatal,273,233,203,175,167,0,0,0,0,0,53,0,214
Mendoza,Estatal,419,326,272,303,243,5,0,0,0,0,39,17,274
Mendoza,Estatal,105,104,96,72,64,5,0,0,0,0,0,4,66
Mendoza,Estatal,209,183,174,136,122,41,42,32,53,34,60,0,153
Mendoza,Privado,170,150,131,125,115,0,0,0,0,0,7,0,130
Mendoza,Estatal,466,368,293,239,205,30,0,0,0,0,69,19,204
Mendoza,Estatal,795,631,531,490,467,70,0,0,0,0,218,51,661
Mendoza,Privado,173,165,162,177,110,0,0,0,0,0,11,0,190
Mendoza,Estatal,287,252,211,168,107,77,0,0,0,0,23,45,154
Mendoza,Estatal,1247,1110,1027,872,673,263,32,27,33,21,255,69,1062
Mendoza,Privado,389,374,331,301,255,0,0,0,0,0,56,0,311
Mendoza,Estatal,87,63,54,29,24,0,0,0,0,0,4,0,65
Mendoza,Estatal,148,150,139,83,32,4,0,0,0,0,29,1,89
Mendoza,Estatal,47,43,40,39,29,0,0,0,0,0,0,0,47
Mendoza,Estatal,500,404,314,246,183,44,0,0,0,0,95,58,252
Mendoza,Privado,90,56,62,80,80,0,0,0,0,0,0,0,86
Mendoza,Estatal,176,154,130,69,64,19,0,0,0,0,26,0,64
Mendoza,Estatal,277,206,190,175,158,53,0,0,0,0,55,18,183
Mendoza,Privado,62,60,47,50,40,0,0,0,0,0,10,0,59
Misiones,Estatal,214,211,177,159,167,5,24,25,17,22,28,3,191
Misiones,Estatal,117,105,104,85,51,8,3,2,1,1,0,2,62
Misiones,Estatal,49,55,37,31,27,0,27,17,6,1,17,0,31
Misiones,Estatal,286,287,191,177,167,75,38,33,43,25,75,5,200
Misiones,Privado,236,240,196,220,163,16,18,16,21,14,13,4,189
Misiones,Estatal,33,30,24,20,23,0,7,7,2,2,1,0,26
Misiones,Estatal,559,512,479,393,318,33,139,95,38,44,47,23,434
Misiones,Privado,97,79,70,68,68,10,10,12,10,13,10,0,100
Misiones,Estatal,70,63,69,50,55,25,5,7,7,4,24,6,57
Misiones,Estatal,228,174,132,124,103,27,45,38,35,24,30,1,191
Misiones,Estatal,69,66,62,57,45,1,83,68,32,19,32,0,77
Misiones,Estatal,2923,2507,1871,1555,1323,214,428,441,270,126,209,51,1739
Misiones,Privado,1598,1524,1524,1414,1253,61,168,133,156,129,230,18,1612
Misiones,Estatal,6,4,1,3,4,0,7,3,1,0,2,0,11
Misiones,Estatal,92,68,77,79,55,24,0,0,0,0,0,0,84
Misiones,Estatal,166,126,106,75,61,20,30,50,28,18,15,1,77
Misiones,Estatal,595,389,396,299,238,49,287,261,178,136,115,35,322
Misiones,Privado,181,169,169,147,102,0,10,11,9,5,24,0,170
Misiones,Privado,409,344,326,305,267,5,43,25,32,15,52,1,286
Misiones,Privado,43,44,50,24,34,0,6,8,14,9,10,0,43
Misiones,Estatal,134,98,64,46,48,6,6,10,2,1,4,1,51
Misiones,Estatal,433,272,250,177,133,40,90,68,27,35,23,0,193
Misiones,Privado,84,80,87,63,76,0,9,2,2,4,16,0,81
Misiones,Estatal,65,63,63,108,72,0,37,28,22,14,19,0,91
Misiones,Estatal,633,518,403,422,385,57,250,165,173,105,100,3,456
Misiones,Privado,109,85,78,67,68,0,10,14,1,15,21,0,82
Misiones,Estatal,12,12,14,10,5,0,0,0,0,0,0,0,5
Misiones,Estatal,635,416,459,346,333,86,526,450,237,151,131,8,394
Misiones,Privado,295,235,246,165,162,8,15,17,3,10,11,0,222
Misiones,Estatal,188,178,158,100,104,0,21,19,13,14,11,0,137
Misiones,Estatal,250,233,240,174,139,45,38,24,20,19,29,0,233
Misiones,Privado,115,108,126,101,135,0,1,0,1,0,7,0,157
Misiones,Estatal,72,79,89,69,63,4,50,47,26,22,12,7,64
Misiones,Estatal,299,328,302,201,225,102,89,97,61,53,26,1,338
Misiones,Privado,73,47,59,39,52,41,0,0,0,0,2,3,57
Misiones,Privado,97,42,66,61,52,4,6,7,3,0,12,0,101
Misiones,Estatal,26,33,43,36,21,0,28,34,18,7,8,0,26
Misiones,Estatal,151,189,195,173,150,31,249,136,64,42,59,29,162
Misiones,Privado,101,68,70,79,68,5,2,2,2,1,0,0,90
Misiones,Estatal,266,228,183,179,151,35,43,30,33,35,18,0,224
Misiones,Estatal,729,708,603,568,387,39,225,174,170,64,153,14,571
Misiones,Privado,182,167,145,122,147,0,0,5,2,1,19,0,168
Misiones,Estatal,53,61,40,39,33,0,18,8,9,4,5,0,44
Misiones,Estatal,363,333,339,317,265,49,171,109,50,42,48,8,419
Misiones,Privado,75,65,33,34,16,0,0,0,0,0,2,0,16
Misiones,Privado,108,86,86,87,74,15,0,0,0,0,6,0,78
Misiones,Estatal,89,107,90,95,109,0,41,49,34,17,9,0,114
Misiones,Estatal,144,91,120,84,84,28,66,33,13,21,6,0,137
Misiones,Estatal,104,90,92,83,50,0,24,18,9,6,9,0,59
Misiones,Estatal,249,238,169,139,97,26,91,99,49,25,34,16,113
Neuquén,Estatal,42,41,39,44,29,0,1,0,1,0,5,0,21
Neuquén,Estatal,364,321,226,198,91,13,12,6,6,5,53,1,81
Neuquén,Estatal,2,2,1,1,1,0,0,0,0,0,0,0,7
Neuquén,Estatal,28,19,16,22,20,0,0,0,0,0,0,0,20
Neuquén,Estatal,290,276,211,199,103,38,0,0,0,0,49,6,107
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,74,92,81,53,53,0,0,0,0,0,19,0,53
Neuquén,Estatal,7171,6317,5045,4291,2531,663,0,0,0,0,1053,461,1942
Neuquén,Privado,1190,1277,1108,1015,738,28,0,0,0,0,164,9,837
Neuquén,Estatal,8,18,10,11,5,0,0,0,0,0,4,0,5
Neuquén,Estatal,554,422,394,330,174,0,0,0,0,0,89,0,200
Neuquén,Privado,46,50,41,23,16,5,13,22,6,6,11,7,17
Neuquén,Privado,36,25,30,19,13,2,0,1,1,2,0,0,18
Neuquén,Estatal,39,34,35,33,32,0,0,0,0,0,0,0,32
Neuquén,Estatal,188,192,126,103,67,17,0,0,0,0,31,15,38
Neuquén,Privado,103,87,79,66,49,8,0,0,0,0,15,4,45
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,633,541,441,391,191,35,0,0,0,0,111,50,142
Neuquén,Privado,77,88,82,75,58,0,0,0,0,0,3,0,72
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,460,370,246,221,98,0,0,0,0,0,65,0,59
Neuquén,Privado,42,48,41,26,23,0,0,0,0,0,7,0,27
Neuquén,Estatal,81,89,74,60,41,24,0,0,0,0,0,8,38
Neuquén,Estatal,66,75,65,67,45,0,11,15,12,8,37,0,45
Neuquén,Estatal,8,8,10,18,2,0,0,0,0,0,0,0,15
Neuquén,Estatal,660,519,356,301,240,72,0,0,0,0,30,39,162
Neuquén,Estatal,20,25,20,14,11,0,0,0,0,0,0,0,11
Neuquén,Estatal,10,6,13,22,19,0,0,0,0,0,16,0,19
Neuquén,Estatal,33,13,18,16,14,0,0,0,0,0,0,0,14
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,860,766,678,552,288,63,16,0,2,0,142,71,230
Río Negro,Estatal,2,2,10,4,5,0,0,0,0,0,0,0,5
Río Negro,Estatal,233,277,257,281,115,7,0,0,0,0,132,4,94
Río Negro,Estatal,36,66,52,61,33,0,0,0,0,0,25,0,37
Río Negro,Estatal,155,168,129,102,42,21,0,0,0,0,24,11,36
Río Negro,Estatal,606,681,611,597,155,5,70,91,80,125,331,32,208
Río Negro,Privado,193,192,195,105,166,0,106,119,105,109,58,0,189
Río Negro,Estatal,66,71,68,59,23,0,0,0,1,5,40,0,28
Río Negro,Estatal,620,640,530,532,208,20,0,0,0,0,297,47,142
Río Negro,Privado,50,53,34,38,46,0,1,0,0,0,9,0,59
Río Negro,Estatal,62,62,37,27,30,6,0,0,1,0,0,13,14
Río Negro,Estatal,1323,1407,1406,1295,397,19,0,0,0,0,808,86,396
Río Negro,Privado,916,882,878,856,483,38,0,0,0,0,178,23,556
Río Negro,Estatal,146,126,96,98,41,21,0,0,0,0,30,8,57
Río Negro,Estatal,34,44,30,48,24,0,5,1,1,0,9,0,29
Río Negro,Estatal,50,38,15,23,8,3,0,0,0,0,0,3,4
Río Negro,Estatal,119,111,105,117,16,0,0,0,1,0,87,0,16
Río Negro,Privado,103,103,105,104,31,0,5,3,3,4,27,0,76
Río Negro,Estatal,254,225,179,200,56,0,0,1,0,0,124,0,77
Río Negro,Estatal,5179,5478,5040,4624,1755,429,11,26,3,5,2169,360,1519
Río Negro,Privado,981,1034,996,834,665,41,36,38,23,22,151,3,763
Río Negro,Estatal,15,20,15,20,13,0,0,0,3,0,8,0,13
Río Negro,Estatal,152,164,145,139,72,21,0,0,0,0,52,13,50
Río Negro,Estatal,111,125,122,117,39,0,0,0,0,0,55,0,40
Río Negro,Estatal,741,738,603,501,246,91,0,0,0,0,284,54,192
Río Negro,Estatal,4,2,3,4,1,0,0,0,0,0,2,0,1
Salta,Estatal,218,200,146,172,77,9,38,37,30,33,66,0,115
Salta,Estatal,1162,864,740,608,498,110,0,0,68,44,79,10,563
Salta,Estatal,53,35,44,39,28,15,0,0,0,0,3,0,35
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,365,331,265,215,154,68,0,0,0,0,0,5,157
Salta,Estatal,63,51,39,28,1,0,0,0,0,0,14,0,10
Salta,Estatal,8153,7464,6200,5513,2890,435,352,331,401,244,1501,329,3345
Salta,Privado,3035,2843,2647,2346,1916,102,79,84,88,91,398,0,2546
Salta,Estatal,100,91,70,73,36,0,0,0,0,0,24,0,38
Salta,Estatal,268,234,188,145,131,49,174,169,101,72,34,12,179
Salta,Estatal,32,27,29,23,8,0,0,0,0,0,15,0,10
Salta,Estatal,485,381,335,203,76,8,32,27,20,80,138,7,133
Salta,Estatal,293,256,214,193,81,22,0,0,0,0,65,5,97
Salta,Privado,52,43,43,30,23,0,0,0,0,0,2,0,29
Salta,Privado,493,483,434,411,234,12,29,23,32,26,108,0,442
Salta,Estatal,52,58,44,37,21,0,0,0,0,0,34,0,22
Salta,Estatal,943,914,767,678,429,197,79,74,60,51,123,25,534
Salta,Estatal,473,362,265,208,129,13,0,0,0,0,51,4,121
Salta,Estatal,3248,2727,2431,1929,1142,290,68,74,35,49,485,122,1075
Salta,Privado,420,380,372,336,323,0,42,33,34,22,47,0,464
Salta,Estatal,20,20,16,27,4,0,0,0,0,0,4,0,10
Salta,Estatal,85,106,90,89,80,1,0,0,0,0,11,1,85
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,171,143,122,111,49,0,0,0,0,0,34,0,73
Salta,Estatal,21,17,11,9,15,0,34,33,27,21,17,0,29
Salta,Estatal,26,11,13,37,13,0,11,5,12,3,3,0,21
Salta,Estatal,62,49,56,64,22,0,0,0,0,0,18,0,40
Salta,Estatal,95,80,74,47,42,0,0,0,0,0,0,0,56
Salta,Estatal,13,15,16,17,13,0,0,0,0,0,0,0,13
Salta,Estatal,145,136,125,112,103,20,12,11,13,7,6,8,96
Salta,Estatal,129,101,80,82,60,3,0,0,0,0,13,7,61
Salta,Estatal,687,628,502,414,357,92,34,35,32,34,33,11,365
Salta,Estatal,157,159,136,117,44,10,0,0,0,0,45,0,78
Salta,Estatal,38,25,26,28,20,0,0,0,0,0,6,0,23
Salta,Estatal,2517,2174,2043,1757,771,225,223,177,127,127,615,9,1255
Salta,Privado,266,261,262,231,313,11,10,12,6,2,26,11,325
Salta,Estatal,531,312,255,184,105,9,8,3,7,3,25,9,144
Salta,Estatal,432,260,192,193,136,55,6,0,0,0,28,7,126
Salta,Estatal,76,75,54,72,49,31,0,0,0,0,0,0,72
Salta,Estatal,484,496,450,375,245,47,54,44,32,12,43,0,250
Salta,Estatal,154,106,93,55,13,0,0,0,0,0,17,0,29
Salta,Estatal,574,523,412,370,113,53,0,0,0,0,94,12,174
Salta,Estatal,86,62,63,53,30,6,0,0,0,0,14,1,33
Salta,Estatal,221,250,229,229,70,0,0,0,0,0,82,0,97
San Juan,Estatal,87,79,41,27,22,0,12,13,14,8,9,19,53
San Juan,Estatal,77,75,66,64,65,0,0,0,0,0,0,0,115
San Juan,Estatal,48,46,25,15,20,7,26,30,16,9,11,10,27
San Juan,Estatal,39,39,36,20,8,0,0,0,0,0,0,0,16
San Juan,Estatal,145,120,129,111,102,18,0,0,0,0,37,9,156
San Juan,Estatal,27,14,17,10,7,0,0,0,0,0,3,0,21
San Juan,Estatal,54,31,17,23,18,8,1,0,0,0,0,1,28
San Juan,Estatal,80,48,33,42,30,0,0,0,0,0,0,0,30
San Juan,Estatal,1572,1153,1050,1136,1192,339,733,781,534,476,244,34,1828
San Juan,Privado,939,916,838,825,789,24,91,110,68,54,41,8,1053
San Juan,Estatal,151,121,106,53,36,0,28,19,0,0,10,0,36
San Juan,Estatal,169,193,168,222,226,25,347,224,247,128,81,6,360
San Juan,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan,Estatal,298,220,215,220,192,0,0,0,0,0,144,0,241
San Juan,Privado,146,146,123,126,102,46,0,0,0,0,12,6,128
San Juan,Estatal,47,39,37,21,24,8,0,0,0,0,0,0,67
San Juan,Estatal,138,101,67,55,24,26,0,0,1,0,20,0,43
San Juan,Privado,18,10,16,16,10,24,3,0,0,0,0,0,29
San Juan,Privado,290,307,258,315,267,22,0,0,0,0,6,0,315
San Juan,Estatal,83,92,70,61,36,0,0,0,0,0,7,0,43
San Juan,Estatal,140,112,68,75,84,33,0,0,0,0,7,3,92
San Juan,Estatal,146,165,141,170,162,100,0,0,0,0,34,0,193
San Juan,Estatal,105,106,94,79,58,0,167,122,92,68,75,0,80
San Juan,Estatal,101,86,76,83,59,0,247,194,157,98,75,0,121
San Juan,Estatal,60,50,49,52,45,12,61,46,44,21,6,4,76
San Juan,Estatal,424,307,257,325,289,47,237,195,182,145,209,0,434
San Juan,Privado,151,83,95,109,101,0,59,75,31,31,41,0,209
San Juan,Estatal,15,22,5,16,13,0,0,0,0,0,29,0,17
San Juan,Estatal,617,520,424,380,277,23,17,19,30,9,27,3,398
San Juan,Privado,226,231,195,231,202,0,0,0,0,0,12,0,262
San Juan,Estatal,143,102,128,87,53,0,0,0,0,0,0,0,70
San Juan,Estatal,17,21,31,10,13,0,0,0,0,0,30,0,21
San Juan,Estatal,121,106,117,95,52,2,0,0,0,0,96,0,90
San Juan,Privado,54,55,56,61,56,0,14,19,14,4,3,0,70
San Juan,Estatal,198,170,99,64,35,0,0,2,0,0,27,0,39
San Juan,Estatal,115,69,72,44,36,21,0,0,0,0,0,0,78
San Juan,Estatal,40,29,5,17,19,0,0,2,2,2,2,0,13
San Juan,Estatal,46,69,46,47,53,38,0,0,0,0,0,0,92
San Luis,Estatal,34,26,17,17,9,0,0,0,0,0,0,0,9
San Luis,Estatal,300,225,202,161,155,99,42,25,17,12,5,3,142
San Luis,Estatal,80,58,59,45,34,10,7,10,7,5,2,0,36
San Luis,Estatal,119,102,108,81,65,0,0,0,0,0,2,4,55
San Luis,Estatal,262,215,220,187,152,54,11,15,6,9,14,0,172
San Luis,Estatal,127,100,85,69,49,0,0,1,0,1,0,0,49
San Luis,Estatal,89,78,67,83,84,20,11,23,32,12,21,3,85
San Luis,Estatal,92,89,67,81,74,14,0,8,3,1,0,1,69
San Luis,Estatal,148,174,119,110,82,0,25,30,20,33,11,0,92
San Luis,Privado,17,12,17,26,18,0,0,0,0,0,0,0,18
San Luis,Privado,90,71,81,47,76,0,0,0,0,0,0,0,76
San Luis,Estatal,128,123,67,65,52,2,0,0,0,0,8,4,50
San Luis,Estatal,3085,2760,2461,2111,1805,240,57,38,58,57,131,29,2022
San Luis,Privado,568,553,541,506,439,0,8,6,11,13,45,0,527
San Luis,Estatal,323,293,342,279,284,73,40,77,0,0,2,0,283
San Luis,Estatal,1766,1664,1433,1194,1074,320,162,152,104,125,86,20,1153
San Luis,Privado,226,220,215,234,238,0,8,27,21,19,10,0,264
San Luis,Estatal,139,140,86,102,79,0,6,5,0,0,0,0,79
San Luis,Estatal,343,299,301,241,214,26,37,42,18,12,8,0,236
San Luis,Privado,135,129,128,108,102,0,0,0,0,0,0,0,113
San Luis,Estatal,72,73,57,49,52,4,1,2,0,0,0,0,52
Santa Cruz,Estatal,184,186,115,140,117,0,0,0,0,0,56,0,121
Santa Cruz,Estatal,26,34,22,16,15,0,0,0,0,0,18,0,17
Santa Cruz,Estatal,1593,1906,1448,1216,801,152,0,0,0,0,389,204,659
Santa Cruz,Privado,198,200,192,186,200,0,0,0,0,0,48,0,281
Santa Cruz,Estatal,8,9,9,4,5,0,0,0,0,0,4,0,19
Santa Cruz,Privado,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,Privado,52,61,57,42,37,0,0,0,0,0,9,0,53
Santa Cruz,Estatal,14,15,19,13,10,0,0,0,0,0,3,0,12
Santa Cruz,Estatal,1341,1531,1273,1041,780,24,0,0,0,0,583,176,806
Santa Cruz,Privado,289,267,196,201,170,7,0,0,0,0,73,23,278
Santa Cruz,Estatal,136,143,146,118,73,0,0,0,0,0,63,14,98
Santa Cruz,Privado,72,55,47,26,33,0,0,0,0,0,29,0,60
Santa Cruz,Estatal,152,143,86,86,38,0,0,0,0,0,36,0,42
Santa Cruz,Estatal,112,104,76,74,48,12,0,0,0,0,50,10,43
Santa Cruz,Estatal,70,75,61,56,37,3,0,0,0,0,22,17,25
Santa Fe,Estatal,123,127,140,93,3,0,0,0,0,0,28,0,111
Santa Fe,Estatal,340,285,271,191,44,0,0,0,0,0,56,15,71
Santa Fe,Estatal,21,15,12,16,0,0,0,0,0,0,4,0,9
Santa Fe,Estatal,401,400,358,273,48,5,0,0,0,0,130,9,149
Santa Fe,Privado,110,120,126,137,0,0,0,0,0,0,7,0,126
Santa Fe,Estatal,40,53,47,54,0,0,0,0,0,0,16,0,26
Santa Fe,Estatal,723,744,606,531,155,18,0,0,0,0,195,37,333
Santa Fe,Privado,269,279,265,232,80,0,0,0,0,0,21,14,191
Santa Fe,Estatal,365,354,277,309,14,0,0,0,0,0,65,0,160
Santa Fe,Estatal,1944,1867,1835,1522,330,31,0,0,0,0,400,88,735
Santa Fe,Privado,106,129,104,61,25,0,0,0,0,0,16,4,95
Santa Fe,Privado,509,476,507,446,6,0,0,0,0,0,72,0,374
Santa Fe,Estatal,75,116,79,81,0,0,0,0,0,0,19,0,68
Santa Fe,Estatal,951,821,718,649,150,1,0,0,0,0,199,90,293
Santa Fe,Privado,331,308,361,338,72,0,0,0,0,0,50,30,179
Santa Fe,Privado,231,234,207,167,34,7,0,0,0,0,31,2,102
Santa Fe,Privado,168,187,124,125,0,0,0,0,0,0,41,0,64
Santa Fe,Estatal,73,49,49,35,21,0,0,0,0,0,0,16,27
Santa Fe,Estatal,246,152,153,146,75,0,0,0,0,0,46,55,32
Santa Fe,Estatal,185,154,142,145,11,0,0,0,0,0,22,4,107
Santa Fe,Estatal,2026,1762,1538,1213,277,8,0,0,0,0,307,122,584
Santa Fe,Privado,81,78,76,65,0,0,0,0,0,0,15,0,34
Santa Fe,Privado,717,654,668,652,67,0,0,0,0,0,95,9,515
Santa Fe,Estatal,317,284,271,222,33,4,0,0,0,0,76,10,128
Santa Fe,Estatal,2250,2102,2021,1546,414,20,0,0,0,0,458,93,713
Santa Fe,Privado,98,102,103,87,0,0,0,0,0,0,18,0,123
Santa Fe,Privado,610,578,612,563,0,0,0,0,0,0,221,0,312
Santa Fe,Estatal,126,119,105,100,4,0,0,0,0,0,35,0,48
Santa Fe,Estatal,589,541,537,402,28,0,0,0,0,0,96,26,296
Santa Fe,Privado,211,208,226,189,40,0,0,0,0,0,17,11,156
Santa Fe,Estatal,69,64,48,40,9,0,0,0,0,0,0,4,50
Santa Fe,Estatal,5226,5079,4746,3916,1171,47,0,0,0,0,1328,319,1827
Santa Fe,Privado,3222,3279,3211,2930,189,0,0,0,0,0,617,42,1907
Santa Fe,Estatal,298,260,244,219,35,0,0,0,0,0,58,10,149
Santa Fe,Estatal,953,894,813,637,264,16,10,6,3,8,144,109,290
Santa Fe,Privado,104,102,78,111,0,0,0,0,0,0,28,0,43
Santa Fe,Privado,444,427,402,404,1,0,0,0,0,0,76,2,266
Santa Fe,Estatal,68,81,68,63,0,0,0,0,0,0,25,0,26
Santa Fe,Estatal,11166,9763,8052,6369,1421,27,0,0,0,0,1921,632,2667
Santa Fe,Privado,7427,7352,7090,6306,436,0,0,0,0,0,1089,112,4582
Santa Fe,Estatal,111,111,161,128,10,0,0,0,0,0,53,8,89
Santa Fe,Estatal,700,584,462,427,108,0,0,0,0,0,139,63,223
Santa Fe,Privado,217,199,194,176,0,0,0,0,0,0,23,0,150
Santa Fe,Estatal,23,37,46,45,0,0,0,0,0,0,16,0,20
Santa Fe,Estatal,259,241,263,232,29,0,0,0,0,0,76,3,130
Santa Fe,Privado,103,110,102,86,0,0,0,0,0,0,51,0,65
Santa Fe,Estatal,210,210,210,166,0,0,0,0,0,0,87,0,95
Santa Fe,Estatal,874,633,667,541,174,0,0,0,0,0,128,51,316
Santa Fe,Privado,181,183,174,151,0,0,0,0,0,0,33,0,97
Santa Fe,Estatal,144,125,125,90,4,0,0,0,0,0,35,0,65
Santa Fe,Estatal,562,469,392,294,111,0,0,0,0,0,69,43,98
Santa Fe,Privado,78,95,93,90,0,0,0,0,0,0,19,0,64
Santa Fe,Estatal,37,14,22,24,0,0,0,0,0,0,3,0,16
